	Document_No	Dominant_Topic	Topic_Perc_Contrib	Keywords
7888	7888	15.0	0.0555	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
7889	7889	9.0	0.0533	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
7890	7890	8.0	0.112	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7891	7891	0.0	0.1118	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
7892	7892	20.0	0.1042	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
7893	7893	20.0	0.0764	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
7894	7894	0.0	0.0629	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
7895	7895	1.0	0.0606	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
7896	7896	1.0	0.0705	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
7897	7897	15.0	0.062	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
7898	7898	4.0	0.0642	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
7899	7899	1.0	0.0651	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
7900	7900	15.0	0.0598	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
7901	7901	5.0	0.0533	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
7902	7902	8.0	0.0959	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7903	7903	18.0	0.0642	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
7904	7904	8.0	0.0959	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7905	7905	19.0	0.0642	storm, hail, area, short, south, small, cell, strong, hit, north
7906	7906	8.0	0.0999	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7907	7907	10.0	0.0629	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
7908	7908	17.0	0.0659	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
7909	7909	8.0	0.0716	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7910	7910	19.0	0.1299	storm, hail, area, short, south, small, cell, strong, hit, north
7911	7911	2.0	0.0783	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
7912	7912	17.0	0.0771	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
7913	7913	20.0	0.0668	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
7914	7914	20.0	0.0617	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
7915	7915	11.0	0.0617	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
7916	7916	2.0	0.0627	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
7917	7917	3.0	0.0617	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
7918	7918	6.0	0.0617	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
7919	7919	20.0	0.0533	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
7920	7920	0.0	0.2706	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
7921	7921	8.0	0.0997	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7922	7922	10.0	0.0629	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
7923	7923	17.0	0.0794	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
7924	7924	17.0	0.0858	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
7925	7925	18.0	0.0691	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
7926	7926	7.0	0.0659	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
7927	7927	2.0	0.0783	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
7928	7928	11.0	0.0942	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
7929	7929	15.0	0.0676	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
7930	7930	15.0	0.0764	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
7931	7931	15.0	0.0642	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
7932	7932	16.0	0.0576	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
7933	7933	8.0	0.11	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7934	7934	4.0	0.0642	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
7935	7935	3.0	0.0791	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
7936	7936	18.0	0.0555	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
7937	7937	8.0	0.0915	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7938	7938	20.0	0.1063	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
7939	7939	20.0	0.0806	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
7940	7940	5.0	0.062	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
7941	7941	8.0	0.1079	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7942	7942	10.0	0.0757	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
7943	7943	5.0	0.0555	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
7944	7944	17.0	0.0555	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
7945	7945	8.0	0.112	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7946	7946	12.0	0.0676	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
7947	7947	11.0	0.0785	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
7948	7948	5.0	0.0598	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
7949	7949	8.0	0.0894	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7950	7950	12.0	0.0576	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
7951	7951	10.0	0.0533	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
7952	7952	8.0	0.11	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7953	7953	12.0	0.0617	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
7954	7954	11.0	0.0555	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
7955	7955	8.0	0.0935	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7956	7956	0.0	0.0455	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
7957	7957	7.0	0.0576	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
7958	7958	8.0	0.0915	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7959	7959	1.0	0.0642	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
7960	7960	8.0	0.0935	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7961	7961	10.0	0.0642	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
7962	7962	8.0	0.0898	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7963	7963	9.0	0.0642	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
7964	7964	8.0	0.0853	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7965	7965	7.0	0.0696	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
7966	7966	3.0	0.0533	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
7967	7967	3.0	0.0942	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
7968	7968	5.0	0.062	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
7969	7969	6.0	0.0986	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
7970	7970	8.0	0.1162	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7971	7971	2.0	0.0723	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
7972	7972	4.0	0.0803	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
7973	7973	12.0	0.0606	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
7974	7974	2.0	0.0617	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
7975	7975	3.0	0.0642	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
7976	7976	8.0	0.1079	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7977	7977	9.0	0.0598	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
7978	7978	8.0	0.0894	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7979	7979	3.0	0.0642	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
7980	7980	19.0	0.0642	storm, hail, area, short, south, small, cell, strong, hit, north
7981	7981	5.0	0.0642	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
7982	7982	7.0	0.0598	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
7983	7983	8.0	0.0832	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7984	7984	3.0	0.0617	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
7985	7985	12.0	0.0642	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
7986	7986	8.0	0.1162	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7987	7987	16.0	0.0576	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
7988	7988	8.0	0.1079	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7989	7989	18.0	0.1137	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
7990	7990	16.0	0.0555	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
7991	7991	8.0	0.0894	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7992	7992	8.0	0.0642	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7993	7993	8.0	0.11	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7994	7994	19.0	0.0555	storm, hail, area, short, south, small, cell, strong, hit, north
7995	7995	8.0	0.1079	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7996	7996	17.0	0.0576	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
7997	7997	8.0	0.1162	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
7998	7998	16.0	0.0598	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
7999	7999	8.0	0.0894	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8000	8000	15.0	0.0642	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
8001	8001	8.0	0.0956	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8002	8002	19.0	0.0555	storm, hail, area, short, south, small, cell, strong, hit, north
8003	8003	8.0	0.0832	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8004	8004	0.0	0.0533	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
8005	8005	8.0	0.0997	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8006	8006	18.0	0.0598	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
8007	8007	2.0	0.0555	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
8008	8008	8.0	0.1038	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8009	8009	13.0	0.0642	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
8010	8010	8.0	0.0832	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8011	8011	13.0	0.0576	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
8012	8012	8.0	0.112	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8013	8013	4.0	0.0842	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
8014	8014	15.0	0.0642	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
8015	8015	8.0	0.1141	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8016	8016	16.0	0.0555	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
8017	8017	8.0	0.1141	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8018	8018	10.0	0.0598	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
8019	8019	8.0	0.1079	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8020	8020	13.0	0.0533	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
8021	8021	8.0	0.11	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8022	8022	14.0	0.062	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
8023	8023	8.0	0.0959	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8024	8024	7.0	0.0642	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
8025	8025	8.0	0.11	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8026	8026	19.0	0.0555	storm, hail, area, short, south, small, cell, strong, hit, north
8027	8027	4.0	0.0629	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
8028	8028	7.0	0.0642	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
8029	8029	4.0	0.0617	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
8030	8030	7.0	0.0598	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
8031	8031	9.0	0.062	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
8032	8032	8.0	0.0642	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8033	8033	13.0	0.0642	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
8034	8034	5.0	0.0642	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
8035	8035	4.0	0.0642	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
8036	8036	16.0	0.0576	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
8037	8037	17.0	0.0555	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
8038	8038	9.0	0.0642	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
8039	8039	8.0	0.112	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8040	8040	4.0	0.0629	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
8041	8041	1.0	0.0533	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
8042	8042	13.0	0.0874	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
8043	8043	15.0	0.0598	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
8044	8044	4.0	0.0629	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
8045	8045	20.0	0.0925	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
8046	8046	20.0	0.0806	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
8047	8047	13.0	0.062	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
8048	8048	0.0	0.1069	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
8049	8049	9.0	0.0617	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
8050	8050	8.0	0.11	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8051	8051	18.0	0.0651	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
8052	8052	19.0	0.0716	storm, hail, area, short, south, small, cell, strong, hit, north
8053	8053	17.0	0.0773	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
8054	8054	15.0	0.0743	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
8055	8055	19.0	0.0785	storm, hail, area, short, south, small, cell, strong, hit, north
8056	8056	4.0	0.0659	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
8057	8057	4.0	0.0633	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
8058	8058	7.0	0.0635	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
8059	8059	14.0	0.0842	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
8060	8060	3.0	0.0617	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
8061	8061	4.0	0.0629	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
8062	8062	7.0	0.0576	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
8063	8063	3.0	0.0959	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
8064	8064	15.0	0.0576	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
8065	8065	15.0	0.0642	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
8066	8066	3.0	0.11	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
8067	8067	14.0	0.0629	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
8068	8068	16.0	0.0576	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
8069	8069	3.0	0.112	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
8070	8070	3.0	0.0533	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
8071	8071	8.0	0.0959	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8072	8072	12.0	0.0555	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
8073	8073	3.0	0.0959	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
8074	8074	7.0	0.0617	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
8075	8075	15.0	0.0642	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
8076	8076	3.0	0.11	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
8077	8077	15.0	0.0668	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
8078	8078	9.0	0.0598	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
8079	8079	3.0	0.0777	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
8080	8080	15.0	0.0533	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
8081	8081	6.0	0.0598	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
8082	8082	0.0	0.1008	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
8083	8083	17.0	0.0656	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
8084	8084	3.0	0.114	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
8085	8085	10.0	0.0608	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
8086	8086	1.0	0.0711	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
8087	8087	11.0	0.0911	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
8088	8088	1.0	0.0777	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
8089	8089	4.0	0.1019	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
8090	8090	11.0	0.0806	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
8091	8091	4.0	0.0606	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
8092	8092	1.0	0.0806	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
8093	8093	6.0	0.0928	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
8094	8094	6.0	0.0967	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
8095	8095	16.0	0.0598	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
8096	8096	8.0	0.0791	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
8097	8097	3.0	0.0642	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
8098	8098	3.0	0.0777	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
8099	8099	7.0	0.0598	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
8100	8100	3.0	0.0918	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
