	Dominant_Topic	Topic_Keywords	Num_Documents	Perc_Documents
348	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
349	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
350	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
351	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
352	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
353	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
354	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
355	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
356	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
357	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
358	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
359	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
360	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
361	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
362	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
363	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
364	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
365	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
366	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
367	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
368	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
369	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
370	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
371	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
372	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
373	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
374	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
375	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
376	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
377	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
378	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
379	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
380	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
381	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
382	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
383	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
384	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
385	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
386	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
387	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
388	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
389	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
390	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
391	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
392	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
393	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
394	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
395	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
396	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
397	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
398	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
399	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
400	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
401	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
402	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
403	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
404	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
405	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
406	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
407	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
408	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
409	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
410	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
411	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
412	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
413	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
414	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
415	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
416	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
417	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
418	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
419	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
420	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
421	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
422	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
423	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
424	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
425	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
426	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
427	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
428	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
429	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
430	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
431	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
432	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
433	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
434	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
435	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
436	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
437	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
438	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
439	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
440	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
441	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
442	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
443	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
444	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
445	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
446	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
447	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
448	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
449	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
450	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
451	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
452	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
453	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
454	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
455	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
456	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
457	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
458	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
459	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
460	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
461	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
462	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
463	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
464	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
465	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
466	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
467	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
468	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
469	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
470	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
471	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
472	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
473	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
474	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
475	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
476	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
477	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
478	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
479	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
480	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
481	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
482	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
483	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
484	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
485	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
486	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
487	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
488	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
489	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
490	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
491	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
492	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
493	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
494	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
495	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
496	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
497	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
498	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
499	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
500	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
501	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
502	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
503	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
504	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
505	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
506	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
507	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
508	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
509	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
510	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
511	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
512	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
513	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
514	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
515	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
516	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
517	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
518	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
519	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
520	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
521	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
522	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
523	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
524	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
525	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
526	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
527	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
528	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
529	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
530	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
531	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
532	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
533	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
534	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
535	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
536	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
537	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
538	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
539	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
540	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
541	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
542	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
543	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
544	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
545	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
546	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
547	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
548	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
549	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
550	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
551	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
552	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
553	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
554	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
555	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
556	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
557	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
558	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
559	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
560	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
561	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
562	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
563	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
564	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
565	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
566	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
567	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
568	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
569	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
570	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
571	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
572	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
573	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
574	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
575	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
576	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
577	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
578	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
579	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
580	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
581	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
582	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
583	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
584	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
585	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
586	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
587	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
588	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
589	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
590	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
591	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
592	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
593	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
594	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
595	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
596	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
