	Document_No	Dominant_Topic	Topic_Perc_Contrib	Keywords
1470	1470	16.0	0.073	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1471	1471	12.0	0.068	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1472	1472	7.0	0.0775	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1473	1473	7.0	0.0846	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1474	1474	3.0	0.0617	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1475	1475	10.0	0.0777	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1476	1476	5.0	0.0565	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent
1477	1477	20.0	0.0737	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1478	1478	10.0	0.0763	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1479	1479	10.0	0.0584	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1480	1480	17.0	0.0627	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1481	1481	17.0	0.0606	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1482	1482	16.0	0.0524	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1483	1483	21.0	0.0656	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1484	1484	9.0	0.0624	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1485	1485	16.0	0.0545	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1486	1486	16.0	0.0664	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1487	1487	16.0	0.0789	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1488	1488	16.0	0.0723	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1489	1489	16.0	0.0775	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1490	1490	18.0	0.0534	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially
1491	1491	3.0	0.0684	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1492	1492	11.0	0.0545	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1493	1493	21.0	0.0525	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1494	1494	18.0	0.0604	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially
1495	1495	10.0	0.0737	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1496	1496	10.0	0.0794	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1497	1497	2.0	0.0544	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1498	1498	11.0	0.0684	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1499	1499	5.0	0.0544	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent
1500	1500	18.0	0.0584	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially
1501	1501	20.0	0.0763	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1502	1502	4.0	0.0709	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1503	1503	7.0	0.0534	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1504	1504	7.0	0.0937	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1505	1505	9.0	0.0652	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1506	1506	3.0	0.0594	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1507	1507	1.0	0.1231	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1508	1508	3.0	0.0592	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1509	1509	2.0	0.0647	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1510	1510	6.0	0.0743	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1511	1511	2.0	0.0524	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1512	1512	3.0	0.0574	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1513	1513	10.0	0.075	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1514	1514	20.0	0.1019	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1515	1515	10.0	0.0791	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1516	1516	3.0	0.0627	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1517	1517	10.0	0.0606	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1518	1518	19.0	0.0638	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1519	1519	9.0	0.0664	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1520	1520	1.0	0.08	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1521	1521	0.0	0.0608	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy
1522	1522	4.0	0.11	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1523	1523	9.0	0.0604	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1524	1524	3.0	0.0606	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1525	1525	9.0	0.0668	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1526	1526	21.0	0.0584	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1527	1527	17.0	0.0771	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1528	1528	4.0	0.0584	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1529	1529	7.0	0.0763	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1530	1530	8.0	0.0524	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu
1531	1531	9.0	0.0688	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1532	1532	10.0	0.0565	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1533	1533	11.0	0.0624	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1534	1534	14.0	0.0555	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1535	1535	12.0	0.0545	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1536	1536	10.0	0.0906	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1537	1537	9.0	0.0615	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1538	1538	11.0	0.0624	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1539	1539	16.0	0.0545	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1540	1540	11.0	0.0565	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1541	1541	5.0	0.0545	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent
1542	1542	14.0	0.0565	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1543	1543	14.0	0.0584	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1544	1544	0.0	0.0565	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy
1545	1545	2.0	0.0565	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1546	1546	2.0	0.0584	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1547	1547	14.0	0.0565	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1548	1548	9.0	0.0644	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1549	1549	6.0	0.0684	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1550	1550	15.0	0.0544	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round
1551	1551	8.0	0.0544	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu
1552	1552	5.0	0.0565	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent
1553	1553	14.0	0.0647	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1554	1554	6.0	0.0576	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1555	1555	2.0	0.0555	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1556	1556	12.0	0.0574	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1557	1557	1.0	0.0696	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1558	1558	2.0	0.0608	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1559	1559	13.0	0.0617	cool, night, day, light, overcast, warm, started, 3, 7, ended
1560	1560	1.0	0.0544	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1561	1561	20.0	0.0608	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1562	1562	4.0	0.0617	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1563	1563	2.0	0.0606	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1564	1564	2.0	0.0555	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1565	1565	2.0	0.0576	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1566	1566	13.0	0.0608	cool, night, day, light, overcast, warm, started, 3, 7, ended
1567	1567	13.0	0.0597	cool, night, day, light, overcast, warm, started, 3, 7, ended
1568	1568	1.0	0.0701	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1569	1569	13.0	0.0638	cool, night, day, light, overcast, warm, started, 3, 7, ended
1570	1570	5.0	0.0575	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent
1571	1571	10.0	0.0629	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1572	1572	3.0	0.0638	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1573	1573	10.0	0.0822	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1574	1574	10.0	0.075	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1575	1575	2.0	0.0664	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1576	1576	10.0	0.0806	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1577	1577	13.0	0.0555	cool, night, day, light, overcast, warm, started, 3, 7, ended
1578	1578	10.0	0.0574	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1579	1579	10.0	0.0584	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1580	1580	4.0	0.0777	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1581	1581	4.0	0.0723	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1582	1582	4.0	0.0574	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1583	1583	21.0	0.0524	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1584	1584	4.0	0.0576	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1585	1585	11.0	0.0606	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1586	1586	15.0	0.0514	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round
1587	1587	1.0	0.0724	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1588	1588	10.0	0.0737	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1589	1589	1.0	0.0565	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1590	1590	19.0	0.0736	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1591	1591	4.0	0.0664	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1592	1592	9.0	0.0644	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1593	1593	19.0	0.0688	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1594	1594	2.0	0.0576	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1595	1595	2.0	0.0555	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1596	1596	2.0	0.0576	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1597	1597	6.0	0.0576	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1598	1598	11.0	0.0676	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1599	1599	1.0	0.0817	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1600	1600	1.0	0.0656	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1601	1601	10.0	0.0806	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1602	1602	10.0	0.0629	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1603	1603	10.0	0.0822	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1604	1604	13.0	0.0608	cool, night, day, light, overcast, warm, started, 3, 7, ended
1605	1605	19.0	0.0629	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1606	1606	4.0	0.0711	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1607	1607	10.0	0.0608	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1608	1608	19.0	0.0785	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1609	1609	19.0	0.0764	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1610	1610	19.0	0.0827	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1611	1611	19.0	0.0722	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1612	1612	15.0	0.0555	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round
1613	1613	7.0	0.0533	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1614	1614	19.0	0.0827	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1615	1615	19.0	0.0848	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1616	1616	19.0	0.0555	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1617	1617	19.0	0.0647	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1618	1618	17.0	0.0777	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1619	1619	11.0	0.0608	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1620	1620	19.0	0.0701	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1621	1621	19.0	0.0608	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1622	1622	19.0	0.0587	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1623	1623	4.0	0.0595	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1624	1624	19.0	0.0693	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1625	1625	19.0	0.0608	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1626	1626	13.0	0.0629	cool, night, day, light, overcast, warm, started, 3, 7, ended
1627	1627	0.0	0.0629	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy
1628	1628	19.0	0.0672	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1629	1629	7.0	0.0743	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1630	1630	7.0	0.0585	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1631	1631	1.0	0.0894	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1632	1632	19.0	0.0832	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1633	1633	9.0	0.0786	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1634	1634	7.0	0.0606	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1635	1635	0.0	0.0455	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy
1636	1636	11.0	0.0617	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1637	1637	15.0	0.0555	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round
1638	1638	19.0	0.0576	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1639	1639	11.0	0.0608	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1640	1640	19.0	0.0723	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1641	1641	4.0	0.0595	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1642	1642	4.0	0.062	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1643	1643	19.0	0.0638	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1644	1644	19.0	0.0597	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1645	1645	1.0	0.0576	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1646	1646	10.0	0.0617	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1647	1647	20.0	0.0533	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1648	1648	11.0	0.0533	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1649	1649	19.0	0.0565	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1650	1650	17.0	0.0688	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
