	Dominant_Topic	Topic_Keywords	Num_Documents	Perc_Documents
1354	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1355	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1356	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1357	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1358	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1359	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1360	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1361	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1362	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1363	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1364	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1365	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1366	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1367	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1368	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1369	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1370	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1371	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1372	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1373	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
1374	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1375	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1376	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1377	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1378	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1379	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1380	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1381	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1382	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1383	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1384	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1385	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1386	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1387	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1388	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1389	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1390	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1391	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1392	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1393	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1394	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1395	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1396	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1397	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1398	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1399	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1400	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1401	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1402	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1403	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1404	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1405	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1406	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1407	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1408	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1409	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1410	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1411	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1412	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1413	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1414	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1415	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1416	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1417	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1418	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1419	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1420	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1421	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1422	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1423	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1424	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1425	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1426	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1427	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1428	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1429	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1430	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1431	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1432	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1433	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1434	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1435	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1436	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1437	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1438	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1439	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1440	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1441	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1442	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1443	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1444	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1445	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1446	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1447	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1448	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1449	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1450	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1451	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1452	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1453	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1454	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1455	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1456	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1457	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1458	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1459	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1460	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1461	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1462	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1463	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1464	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1465	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1466	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1467	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1468	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1469	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1470	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1471	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1472	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1473	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1474	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1475	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1476	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1477	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1478	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1479	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1480	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1481	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1482	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1483	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1484	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1485	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1486	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1487	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1488	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1489	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1490	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1491	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1492	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1493	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1494	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1495	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1496	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1497	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1498	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1499	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1500	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1501	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1502	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1503	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1504	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1505	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1506	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1507	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1508	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1509	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1510	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1511	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1512	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1513	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1514	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1515	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1516	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1517	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1518	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1519	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1520	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1521	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
1522	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1523	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1524	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1525	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1526	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1527	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1528	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1529	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1530	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
1531	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1532	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1533	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1534	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1535	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1536	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1537	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1538	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1539	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1540	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1541	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1542	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1543	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1544	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
1545	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1546	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1547	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1548	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1549	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1550	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1551	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
1552	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1553	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1554	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1555	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1556	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1557	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1558	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1559	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1560	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1561	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1562	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1563	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1564	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1565	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1566	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1567	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1568	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1569	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1570	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1571	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1572	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1573	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1574	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1575	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1576	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1577	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1578	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1579	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1580	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1581	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1582	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1583	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1584	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1585	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1586	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1587	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1588	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1589	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1590	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1591	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1592	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1593	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1594	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1595	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1596	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1597	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1598	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1599	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1600	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1601	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1602	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1603	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1604	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1605	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1606	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1607	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1608	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1609	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1610	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1611	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1612	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1613	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1614	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1615	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1616	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1617	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1618	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1619	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1620	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1621	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1622	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1623	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1624	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1625	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1626	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1627	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
1628	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1629	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1630	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1631	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1632	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1633	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1634	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1635	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
1636	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1637	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1638	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1639	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1640	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1641	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1642	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1643	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1644	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1645	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1646	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1647	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1648	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1649	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1650	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
